,date,CPI,Mortgage_rate,Unemp_rate,NASDAQ,disposable_income,Personal_consumption_expenditure,personal_savings,Date,State,Dead,Injured,Total,Description
441,2017-08,245.183,3.88,4.4,6311.397391304348,14015.8,13241.0,7.6,2020-06,Ohio,0,4,4,Four men were injured after a fight between a large number of people escalated in a local bar's parking lot.
441,2017-08,245.183,3.88,4.4,6311.397391304348,14015.8,13241.0,7.6,2021-04,Michigan,1,3,4,One person was killed and three injured.
442,2017-09,246.435,3.805,4.3,6428.079,14030.9,13365.1,7.3,2020-06,Missouri,1,4,5,An argument escalated in the early morning with at least two individuals opening fire. One man died and four others were wounded.
442,2017-09,246.435,3.805,4.3,6428.079,14030.9,13365.1,7.3,2021-02,Delaware,1,3,4,"A shooter opened fire on officers during a domestic dispute in an apartment, injuring three. The shooter was found dead from a self-inflicted gunshot wound the next day."
443,2017-10,246.626,3.895,4.2,6603.011363636364,14062.7,13394.8,7.4,2020-05,Colorado,0,4,4,Four people were wounded in an early morning shooting. A juvenile was later arrested in connection with the shooting.
443,2017-10,246.626,3.895,4.2,6603.011363636364,14062.7,13394.8,7.4,2021-02,Ohio,0,4,4,Four people were shot and one other was seriously injured after being run over by a car outside a bar.
444,2017-11,247.284,3.922,4.2,6796.045238095238,14078.4,13495.7,7.0,2020-04,Alabama,7,0,7,Shortly before midnight authorities responded to a home fire. Once the fire was extinguished seven adults were discovered dead by gunshot wounds.
444,2017-11,247.284,3.922,4.2,6796.045238095238,14078.4,13495.7,7.0,2021-02,Arkansas,0,4,4,Police responding to a fight at a local park were then notified of gunfire. Four people were wounded and one of the shooters was arrested after a car chase.
445,2017-12,247.805,3.95,4.1,6889.7405,14111.5,13601.8,6.6,2020-02,Wisconsin,0,5,5,Three teenagers and two adults aged between 18 and 20-years-old were wounded at a local beach. Officials do not think there is a connection between it and the protests that occurred that night.
445,2017-12,247.805,3.95,4.1,6889.7405,14111.5,13601.8,6.6,2021-02,Ohio,0,6,6,Two people are in custody after six people were injured in an overnight shooting at a wake.
446,2018-01,248.743,4.0325,4.0,7279.498095238095,14211.4,13620.1,7.4,2020-02,Texas,1,3,4,Four people were wounded after two gunman opened fire in a bar. A female victim later died at the hospital.
446,2018-01,248.743,4.0325,4.0,7279.498095238095,14211.4,13620.1,7.4,2021-05,Missouri,0,4,4,Four men were wounded in a drive-by shooting.
447,2018-02,249.439,4.33,4.1,7161.772631578947,14250.1,13657.2,7.6,2020-02,Illinois,0,4,4,Four males were wounded while standing on the sidewalk after the shooter approached them and open fire.
447,2018-02,249.439,4.33,4.1,7161.772631578947,14250.1,13657.2,7.6,2021-05,Ohio,1,4,5,"One person was killed and four others, including two teenagers, were injured in a shooting during a block party."
448,2018-03,249.581,4.444,4.0,7311.505714285714,14298.3,13725.0,7.6,2020-01,Missouri,0,4,4,Four St. Louis police officers were wounded during an altercation with protestors near police headquarters.
448,2018-03,249.581,4.444,4.0,7311.505714285714,14298.3,13725.0,7.6,2021-05,New York,0,5,5,Five people were shot in the Bushwick area of Brooklyn.
449,2018-04,250.146,4.4675,4.0,7084.141095238095,14329.5,13809.3,7.4,2020-05,Michigan,0,6,6,Six people were shot when a man opened fire on a block party. The suspect has not been apprehended.
449,2018-04,250.146,4.4675,4.0,7084.141095238095,14329.5,13809.3,7.4,2021-05,Illinois,0,4,4,Four teens injured in drive-by.
450,2018-05,250.779,4.586,3.8,7339.327363636363,14373.2,13872.1,7.5,2020-05,Pennsylvania,0,4,4,A 12-year-old and three adults were wounded in a shooting in the Kensington section of the city.
450,2018-05,250.779,4.586,3.8,7339.327363636363,14373.2,13872.1,7.5,2021-05,Alabama,1,4,5,One person was killed and four others were injured at a residence.
451,2018-06,251.118,4.57,4.0,7645.139142857142,14416.2,13912.9,7.6,2020-05,Mississippi,1,5,6,An 18-year-old was killed and five others injured after someone opened fire early in the morning at a large gathering of people.
451,2018-06,251.118,4.57,4.0,7645.139142857142,14416.2,13912.9,7.6,2021-05,Florida,3,20,23,"2021 Hialeah shooting: Three shooters stepped out of a white SUV, using assault rifles and handguns, and opened fire on a billiards club. Some of the gunmen are still at large."
452,2018-07,251.323,4.5275,3.8,7756.8631428571425,14467.0,13962.6,7.6,2020-05,Iowa,1,3,4,"Four people were shot at a mobile home park; three were hospitalized, and one pronounced dead at the scene."
452,2018-07,251.323,4.5275,3.8,7756.8631428571425,14467.0,13962.6,7.6,2021-05,Texas,2,2,4,"Two people were killed and two others injured in a drive-by shooting, after leaving a memorial service at a North Side bar."
453,2018-08,251.749,4.55,3.8,7892.232391304349,14509.6,14014.5,7.6,2020-05,Florida,1,5,6,"One person was killed and five injured including a law enforcement officer, at a birthday party at a local dragstrip."
453,2018-08,251.749,4.55,3.8,7892.232391304349,14509.6,14014.5,7.6,2021-05,Missouri,1,3,4,A man was killed and three other people injured shortly before midnight outside a club.
454,2018-09,252.239,4.6275,3.7,7983.307368421053,14498.8,14030.7,7.6,2020-05,North Carolina,1,5,6,Six people were shot in the early morning at a block party after multiple individuals opened fire. One of the victims later died at the hospital.
454,2018-09,252.239,4.6275,3.7,7983.307368421053,14498.8,14030.7,7.6,2021-05,Florida,1,6,7,"Shortly before midnight, police responded to a ShotSpotter alert in Wynwood where they found one person killed and six injured."
455,2018-10,252.862,4.83,3.8,7527.083391304349,14527.7,14119.6,7.4,2020-05,Texas,1,4,5,"One person was killed and four wounded including two and 12-year-old children, during a block party."
455,2018-10,252.862,4.83,3.8,7527.083391304349,14527.7,14119.6,7.4,2021-05,North Carolina,0,5,5,A drive-by shooting left five people injured.
456,2018-11,252.657,4.866,3.8,7236.083190476191,14550.4,14187.8,7.2,2020-05,Virginia,0,5,5,"Five individuals were wounded in a shooting, including a 10-year-old boy. All victims left the scene for the hospital via private vehicles, while police were called to the scene."
456,2018-11,252.657,4.866,3.8,7236.083190476191,14550.4,14187.8,7.2,2021-05,California,10,0,10,"2021 San Jose shooting: An employee opened fire at a Santa Clara Valley Transportation Authority (VTA) control center in San Jose, California, killing nine others before committing suicide."
457,2018-12,252.551,4.6375,3.9,6814.292315789474,14719.3,14050.6,9.0,2020-05,Pennsylvania,1,3,4,Two men approached four people sitting on their porch and opened fire in the evening. A man was killed and two others and a woman were injured.
457,2018-12,252.551,4.6375,3.9,6814.292315789474,14719.3,14050.6,9.0,2021-05,Illinois,0,4,4,Three teenagers and an adult were wounded in an apartment in the Englewood neighborhood on the South Side. One of the teenagers was pronounced dead before being resuscitated by doctors.
458,2019-01,252.47,4.464,4.0,6979.654952380952,14714.3,14104.4,8.7,2020-05,Tennessee,0,4,4,A road rage incident near I-240 wounded two children and two adults.
458,2019-01,252.47,4.464,4.0,6979.654952380952,14714.3,14104.4,8.7,2021-05,Michigan,2,2,4,Two people were killed and two others were injured in a shooting while playing basketball.
459,2019-02,253.135,4.37,3.8,7430.077263157895,14742.1,14117.9,8.8,2020-05,Kentucky,0,7,7,"Seven people were injured in a shooting during a protest against police brutality in the aftermath of the death of Breonna Taylor, two seriously."
459,2019-02,253.135,4.37,3.8,7430.077263157895,14742.1,14117.9,8.8,2021-05,Ohio,4,0,4,At least four people were killed at an apartment complex.
460,2019-03,254.273,4.265,3.8,7629.366047619046,14732.5,14244.4,8.2,2020-05,Massachusetts,1,4,5,Five men were found by responding police with gunshot wounds. One later died at the hospital.
460,2019-03,254.273,4.265,3.8,7629.366047619046,14732.5,14244.4,8.2,2021-05,New York,0,4,4,Four people were wounded at a basketball court near a local marina when someone opened fire.
461,2019-04,255.163,4.1425,3.6,7995.064363636363,14678.0,14329.3,7.7,2020-05,Ohio,1,3,4,"Four people were wounded outside of a gas station, in the early morning. One of the victims later died at the hospital."
461,2019-04,255.163,4.1425,3.6,7995.064363636363,14678.0,14329.3,7.7,2021-05,Illinois,0,4,4,Four men were wounded outside a home in East Garfield Park after a man opened fire in the afternoon.
462,2019-05,255.325,4.072,3.6,7804.820818181817,14673.5,14372.2,7.4,2020-05,California,0,5,5,A group of five men were wounded outside an apartment complex by a shooter before the individual fled on foot.
462,2019-05,255.325,4.072,3.6,7804.820818181817,14673.5,14372.2,7.4,2021-05,New Jersey,0,5,5,A shooting at large gathering left five people injured.
463,2019-06,255.361,3.8025,3.6,7825.45865,14686.4,14425.7,7.2,2020-05,Pennsylvania,0,4,4,Four men were shot and wounded in a drive-by shooting in the morning and all taken to the hospital in private vehicles.
463,2019-06,255.361,3.8025,3.6,7825.45865,14686.4,14425.7,7.2,2021-05,Virginia,0,4,4,Four people were wounded in an overnight shooting.
464,2019-07,255.9,3.765,3.7,8205.598727272727,14703.7,14487.4,7.0,2020-05,Mississippi,0,4,4,Shortly after midnight four people aged between 16 and 27 were shot in a Waffle House parking lot.
464,2019-07,255.9,3.765,3.7,8205.598727272727,14703.7,14487.4,7.0,2021-05,Ohio,3,8,11,Three people were killed and eight injured at a local bar in the early morning.
465,2019-08,256.179,3.616,3.7,7910.932227272727,14777.8,14536.4,7.2,2020-05,California,0,5,5,"Five people were wounded in a shooting outside an apartment complex, ranging in age from mid-teens to early 20s."
465,2019-08,256.179,3.616,3.7,7910.932227272727,14777.8,14536.4,7.2,2021-05,Illinois,0,4,4,An overnight shooting at a private party left four people injured.
466,2019-09,256.596,3.605,3.5,8087.6999,14807.9,14564.7,7.3,2020-05,Pennsylvania,0,4,4,Four people were wounded in a late night shooting.
466,2019-09,256.596,3.605,3.5,8087.6999,14807.9,14564.7,7.3,2021-05,Texas,0,4,4,Four people were injured after a shooting at a sports complex.
467,2019-10,257.305,3.688,3.6,8079.278217391304,14821.4,14607.9,7.4,2020-05,Illinois,2,2,4,A man selling items on a street corner was shot and killed in a drive-by shooting. A pedestrian was also killed while two others were wounded.
467,2019-10,257.305,3.688,3.6,8079.278217391304,14821.4,14607.9,7.4,2021-05,Ohio,1,5,6,A 16-year-old was killed and at least five other teenagers were wounded in a shooting at Bicentennial Park.
468,2019-11,257.788,3.695,3.6,8517.57705,14885.9,14667.6,7.5,2020-05,South Carolina,3,5,8,A drive-by shooting at a neighborhood cookout in the early morning resulted in three individuals dead and five injured.
468,2019-11,257.788,3.695,3.6,8517.57705,14885.9,14667.6,7.5,2021-05,Minnesota,2,8,10,"The incident happened in the early morning near a downtown nightclub, after two men opened fire on each other during an argument."
469,2019-12,258.263,3.72,3.6,8778.591476190477,14844.1,14686.3,7.3,2020-05,Louisiana,0,6,6,"A 17-year-old shooter and others engaged in a shootout at a graduation party, three 15-year-olds, a 16-year-old, and a 17-year-old were all injured along with the shooter."
469,2019-12,258.263,3.72,3.6,8778.591476190477,14844.1,14686.3,7.3,2021-05,Indiana,1,4,5,A woman was killed and four others wounded shortly after midnight. An argument had escalated in the parking lot and gunfire struck people inside their apartments.
470,2020-01,258.682,3.624,3.5,9233.359904761905,14976.5,14769.9,7.8,2020-05,Mississippi,1,4,5,"A man was shot and later died at the hospital, while four others, including the suspect, were wounded after a shooting at a private residence."
470,2020-01,258.682,3.624,3.5,9233.359904761905,14976.5,14769.9,7.8,2021-05,South Carolina,1,14,15,A teenager was killed and fourteen injured after a shooting at an unauthorized concert.
471,2020-02,259.007,3.465,3.5,9418.850105263155,15068.8,14785.1,8.3,2020-05,Missouri,0,4,4,Four people were shot in the early morning at an intersection.
471,2020-02,259.007,3.465,3.5,9418.850105263155,15068.8,14785.1,8.3,2021-05,New Jersey,2,12,14,Two people were killed and twelve others injured at a large house party in a targeted attack.
472,2020-03,258.165,3.45,4.4,7772.205136363636,14844.0,13762.2,13.1,2020-05,Alabama,3,1,4,Police responding to calls about gunshots found three people dead and one injured at a private residence.
472,2020-03,258.165,3.45,4.4,7772.205136363636,14844.0,13762.2,13.1,2021-05,New York,1,5,6,One person was killed and five others were injured. The injured walked themselves to the hospital.
473,2020-04,256.094,3.306,14.7,8292.407761904764,17170.7,12021.8,33.8,2020-05,South Carolina,0,4,4,Four people were wounded shortly after midnight in a potential gang related shooting. Six people have been arrested in connection.
473,2020-04,256.094,3.306,14.7,8292.407761904764,17170.7,12021.8,33.8,2021-05,New Jersey,2,4,6,Two people were killed and four injured in a late night shooting.
474,2020-05,255.944,3.2325,13.2,9105.65565,16333.0,13058.1,24.8,2020-05,"Washington, D.C.",1,3,4,Officers responding to a shooting found four individuals who were transported to the hospital. One victim died later at the hospital.
474,2020-05,255.944,3.2325,13.2,9105.65565,16333.0,13058.1,24.8,2021-05,Indiana,0,4,4,Four people were wounded after a fight escalated into a shooting.
475,2020-06,257.217,3.1625,11.0,9839.970954545455,16057.3,13889.3,19.3,2020-05,Illinois,1,4,5,A man was killed and four others injured after a large gathering on a street had a fight escalate into a shooting.
475,2020-06,257.217,3.1625,11.0,9839.970954545455,16057.3,13889.3,19.3,2021-05,California,2,5,7,"Seven people were shot on a party bus celebrating a birthday, two fatally. Police have offered a $40,000 reward for information about the suspect(s)."
476,2020-07,258.543,3.016,10.2,10499.862909090907,16151.9,14129.2,18.7,2020-05,South Carolina,2,5,7,A man and 17-year-old were killed and five others wounded at a block party after the state's quarantine order was lifted.
476,2020-07,258.543,3.016,10.2,10499.862909090907,16151.9,14129.2,18.7,2021-05,California,1,4,5,A pregnant bystander was shot and killed when a fight led to gunfire on a public street and four others were wounded.
